,model_number,num_zones,star_age,time_step,star_mass,log_abs_mdot,log_Teff,log_L,radius,log_g,log_center_T,log_center_Rho,center_mu,center_h1,center_he4,center_c12,center_n14,center_o16,center_fe56,surface_h1,surface_he4,surface_c12,surface_n14,surface_o16,dynamic_timescale,kh_timescale,nuc_timescale,log_LH,log_LHe,log_LZ,log_Lnuc,log_abs_Lgrav,pp,cno,tri_alfa,burn_c,burn_n,burn_o,mix_type_1,mix_qtop_1,mix_type_2,mix_qtop_2,mix_type_3,mix_qtop_3,mix_type_4,mix_qtop_4,mix_type_5,mix_qtop_5,burn_type_1,burn_qtop_1,burn_type_2,burn_qtop_2,burn_type_3,burn_qtop_3,burn_type_4,burn_qtop_4,burn_type_5,burn_qtop_5
16,16.0,1549.0,0,0.0007952397077457013,0.34999999999945347,-9.807726120303787,3.5660231975822385,1.2615987886544673,10.519905428169865,1.9379337265319563,5.477661705652137,-2.392884743561888,0.6223552233897749,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.2799702023647489,0.003441610610812018,0.0010081585468366043,0.009360446609139976,577453.8786299161,14965.974586317088,191632539.8617685,-20.400667944128255,-98.99999999999999,-98.99999999999999,-20.400667944128255,1.2615987886568893,-20.400667944128255,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.06305224817724002,1.0,0.8725124558840915,0.0,0.9036021240989693,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
17,17.0,1549.0,0,0.0006959457410532244,0.3499999999993465,-9.813299388737526,3.565131087985005,1.2578437259265538,10.51764537240102,1.9381203508708036,5.47766176673527,-2.392884648621702,0.6223552228875554,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474884,0.003441610610812017,0.0010081585468366043,0.009360446609139976,577267.8016902119,15099.180551452542,193296646.00865513,-20.400666951293005,-98.99999999999999,-98.99999999999999,-20.400666951293005,1.2578437259249704,-20.400666951293005,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.06030195826511817,1.0,0.8725124558874069,0.0,0.9015819143471603,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
18,18.0,1548.0,0,0.0010439186115798365,0.34999999999918746,-9.817147763634797,3.5640359687006695,1.2532403001372734,10.514946058872969,1.9383432995225451,5.477661856647653,-2.3928845096268496,0.622355222146878,0.7000000000000001,0.2799702023647489,0.0034416106108120406,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000001,0.27997020236474884,0.003441610610812016,0.0010081585468366043,0.009360446609139974,577045.5855836871,15263.997225708363,195356445.27688596,-20.400665505259035,-98.99999999999999,-98.99999999999999,-20.400665505259035,1.2532403001137185,-20.400665505259035,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.06030195690497788,1.0,0.8725124558919535,0.0,0.9009001174021475,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
19,19.0,1548.0,0,0.0015658779173697548,0.3499999999989515,-9.82186266374985,3.5630117719495544,1.2489048277264327,10.512056983059468,1.9385819849286314,5.477661987374825,-2.392884308254897,0.6223552210686193,0.7000000000000001,0.2799702023647489,0.0034416106108120406,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474884,0.0034416106108120154,0.0010081585468366045,0.009360446609139976,576807.7792391708,15421.374842012285,197316415.16577885,-20.400663434024178,-98.99999999999999,-98.99999999999999,-20.400663434024178,1.248904827700103,-20.400663434024178,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.05757970581223553,1.0,0.8733657089993677,0.0,0.8988292685850864,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
20,20.0,1548.0,0,0.002348816876054632,0.34999999999860115,-9.826317478863587,3.5620240313769216,1.2447049395694867,10.50904480114327,1.9388309107946096,5.477662178166496,-2.3928840149885597,0.6223552194937501,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000001,0.27997020236474884,0.0034416106108120154,0.0010081585468366043,0.009360446609139974,576559.8745485868,15575.695369275401,199233839.6421909,-20.40066046893414,-98.99999999999999,-98.99999999999999,-20.40066046893414,1.2447049377638395,-20.40066046893414,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.05488669799187831,1.0,0.8733657094856718,0.0,0.8967197612676675,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
21,21.0,1548.0,0,0.003523225314081948,0.3499999999980808,-9.830641829953304,3.5611313867683627,1.2408891464259806,10.50607837081807,1.9390761255032378,5.477662456350265,-2.3928835878795223,0.6223552171965938,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474884,0.003441610610812015,0.0010081585468366043,0.009360446609139974,576315.7699665654,15717.585993483895,200992058.40456182,-20.40065626819076,-98.99999999999999,-98.99999999999999,-20.40065626819076,1.2408891442127645,-20.40065626819076,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.05156264047764611,1.0,0.873365709424286,0.0,0.8941696453224258,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
22,22.0,1548.0,0,0.005284837971122923,0.3499999999973074,-9.8345802304508,3.5603818963889147,1.2376638233481363,10.503328663113546,1.939303487062328,5.47766286134934,-2.3928829664075506,0.6223552138515969,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000001,0.27997020236474884,0.003441610610812014,0.001008158546836604,0.009360446609139974,576089.5300473095,15838.893877115124,202490298.68900728,-20.4006504093648,-98.99999999999999,-98.99999999999999,-20.4006504093648,1.2376638178272061,-20.4006504093648,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.04764125281077127,1.0,0.8733657092738124,0.0,0.8908585973664459,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
23,23.0,1548.0,0,0.007927256956684383,0.34999999999615605,-9.837919234307712,3.5597993962658285,1.2351363264412263,10.500940728169429,1.9395009834754662,5.4776634488833045,-2.3928820650549456,0.6223552089986008,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000001,0.2799702023647488,0.0034416106108120137,0.001008158546836604,0.009360446609139974,575893.0800220591,15934.964272692643,203672182.82574895,-20.400642381369696,-98.99999999999999,-98.99999999999999,-20.400642381369696,1.23513631616147,-20.400642381369696,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.04379706512445804,1.0,0.8733657089307743,0.0,0.8860595269441768,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
24,24.0,1548.0,0,0.011890885435026576,0.3499999999944395,-9.840545479420475,3.5593838060399126,1.233314332943175,10.499011002541424,1.939660616067722,5.477664296430482,-2.3928807649320145,0.622355201997722,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474884,0.003441610610812015,0.0010081585468366043,0.009360446609139974,575734.3421627004,16004.89774845155,204528442.60420486,-20.4006315267202,-98.99999999999999,-98.99999999999999,-20.4006315267202,1.2333143071354435,-20.4006315267202,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.04003537285631906,1.0,0.8733657081028883,0.0,0.8809988932018084,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
25,25.0,1548.0,0,0.01783632815253986,0.3499999999918758,-9.84244728921359,3.559114806173007,1.23211901737826,10.497568876249192,1.9397799321618339,5.4776655134101295,-2.3928788981679805,0.6223551919452459,0.7000000000000001,0.2799702023647489,0.0034416106108120406,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474884,0.003441610610812014,0.0010081585468366043,0.009360446609139974,575615.7234035077,16051.213724742613,205092144.85453555,-20.400616693984738,-98.99999999999999,-98.99999999999999,-20.400616693984738,1.232119009314098,-20.400616693984738,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,0.0,0.036361674913025124,1.0,0.8750570793448855,0.0,0.875975700464133,1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
26,26.0,1548.0,0,0.026754492228809795,0.34999999998804143,-9.843702262823971,3.5589581297557995,1.2314090542559286,10.496562693805881,1.939863189610578,5.477667261185439,-2.3928762172278506,0.6223551775084373,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.2799702023647488,0.003441610610812013,0.0010081585468366039,0.009360446609139974,575532.9670232654,16079.016072571336,205427693.53351417,-20.4005955926072,-98.99999999999999,-98.99999999999999,-20.4005955926072,1.2314090393922486,-20.4005955926072,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.863237737172276e-05,0.0,0.00036870356613744276,1.0,0.0007939255434010114,0.0,0.03278237355166687,1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
27,27.0,1548.0,0,0.040131738343214686,0.3499999999822998,-9.844453854668295,3.5588757773770023,1.2310240511679136,10.495890888415023,1.9399187831762812,5.4776697728467765,-2.3928723645616765,0.6223551567622239,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.2799702023647488,0.0034416106108120124,0.001008158546836604,0.009360446609139976,575477.7146599719,16094.306552458404,205609886.41285232,-20.40056419703414,-98.99999999999999,-98.99999999999999,-20.40056419703414,1.2310240305843982,-20.40056419703414,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.8631707468428956e-05,0.0,0.029304031223200088,1.0,0.9999996902394729,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
28,28.0,1548.0,0,0.06019760751482203,0.3499999999736956,-9.844866654535599,3.5588362344364395,1.2308288766170423,10.495443762126758,1.9399557859542256,5.477673412070259,-2.3928667823179213,0.6223551267032165,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474873,0.003441610610812012,0.0010081585468366043,0.009360446609139973,575440.9419228048,16102.227012194138,205702309.49293557,-20.400516025070466,-98.99999999999999,-98.99999999999999,-20.400516025070466,1.2308288509948124,-20.400516025070466,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.8628164168865565e-05,0.0,0.025934477780402226,1.0,0.9999996902839413,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
29,29.0,1548.0,0,0.09029641127223305,0.3499999999607955,-9.845080330470104,3.5588188251305928,1.2307330372466716,10.4951271578137,1.9399819880852003,5.477678810391659,-2.392858501779598,0.6223550821163247,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474873,0.0034416106108120107,0.0010081585468366039,0.009360446609139973,575414.9041048589,16106.266675020968,205747708.53156438,-20.40044233775215,-98.99999999999999,-98.99999999999999,-20.40044233775215,1.2307330048162723,-20.40044233775215,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.8612150321640486e-05,0.0,0.022681838172413434,1.0,0.9999996903162838,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
30,30.0,1548.0,0,0.13544461690834958,0.34999999994145037,-9.84518927089796,3.5588120193079518,1.2306839139286312,10.494862543956994,1.940003888088674,5.477687041181059,-2.3928458765080878,0.622355014139056,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.2799702023647488,0.00344161061081201,0.001008158546836604,0.009360446609139973,575393.1423362287,16108.494709891134,205770982.0872523,-20.400332063890367,-98.99999999999999,-36.12359947967774,-20.400332063890367,1.2306838678507765,-20.400332063890367,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.8559423570471626e-05,0.0,0.018543872891666587,1.0,0.9999996903416307,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
31,31.0,1548.0,0,0.20316692536252437,0.3499999999124367,-9.845249344205735,3.5588099766049672,1.2306523926422366,10.494580411975155,1.940027238527127,5.477699668066595,-2.392826508066831,0.6223549098645178,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000001,0.27997020236474873,0.003441610610812009,0.0010081585468366039,0.00936044660913997,575369.9401910327,16110.09699692763,205785917.5614752,-20.400166448692676,-98.99999999999999,-35.82256948401376,-20.400166448692673,1.230652350244019,-20.400166448692676,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.845821159975298e-05,0.0,0.012363654637934924,1.0,0.999999690364767,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
32,32.0,1548.0,0,0.30475038804378657,0.3499999998689204,-9.845292540693356,3.558810013744258,1.2306222097979937,10.494213944305656,1.9400575698745388,5.47771902695896,-2.3927968134394706,0.6223547500188671,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.2799702023647488,0.003441610610812008,0.0010081585468366039,0.009360446609139973,575339.802865602,16111.77927909374,205800219.8593014,-20.399920684237035,-98.99999999999999,-98.99999999999999,-20.399920684237035,1.2306221756765487,-20.399920684237035,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.834093092145954e-05,0.0,0.00738725436423895,1.0,0.999999690390788,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
33,33.0,1548.0,1,0.4571255820656798,0.34999999980365276,-9.845337889184304,3.55881111402764,1.23058316004407,10.49368898771173,1.940101020681002,5.477748466727578,-2.3927516558842647,0.6223545069885547,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000002,0.27997020236474873,0.003441610610812007,0.0010081585468366039,0.00936044660913997,575296.6327521804,16114.034114277085,205818725.2581039,-20.399553848937494,-98.99999999999999,-98.99999999999999,-20.399553848937494,1.2305831490312202,-20.399553848937494,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.82126849609173e-05,0.0,0.0032971747291528786,1.0,0.9999996904252894,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
34,34.0,1548.0,2,0.6856883730985197,0.34999999970576506,-9.845398664300967,3.558813077072418,1.2305265488608665,10.49291021501031,1.9401654839218536,5.4777925640470135,-2.392684015435404,0.6223541430768421,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474873,0.003441610610812005,0.0010081585468366037,0.009360446609139969,575232.5919122847,16117.330862297456,205845555.84538049,-20.398996115330203,-98.99999999999999,-98.99999999999999,-20.398996115330203,1.2305265488608537,-20.398996115330203,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.805244512053167e-05,0.0,0.0004681280072826333,1.0,0.9999996904749775,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
35,35.0,1548.0,3,1.0285325596477797,0.34999999955896355,-9.845487507043865,3.5588160919297005,1.230442119027639,10.491744649966861,1.940261973002054,5.477858605605229,-2.3925827155409687,0.6223535983383789,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474873,0.003441610610812005,0.0010081585468366039,0.00936044660913997,575136.7484059577,16122.255352745044,205885577.44046986,-20.398157558639923,-98.99999999999999,-36.12359947967774,-20.398157558639923,1.2304421190276342,-20.398157558639923,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.783074413324488e-05,0.0,0.00023905828135899285,1.0,0.9999996905487535,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
36,36.0,1548.0,4,1.5427988394716694,0.3499999993388285,-9.845620181326113,3.5588206268967566,1.230315636995668,10.489997897707669,1.9404065946290985,5.477957728614587,-2.3924306740178256,0.6223527813321549,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.2799702023647487,0.003441610610812003,0.0010081585468366037,0.009360446609139969,574993.1242946498,16129.63678671625,205945547.26139858,-20.396901533205522,-98.99999999999999,-98.99999999999999,-20.396901533205522,1.2303156369956787,-20.396901533205522,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.7553493904130516e-05,0.0,0.00012460201963756935,1.0,0.9999996906591386,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
37,37.0,1548.0,6,2.314198259207504,0.34999999900877715,-9.84581897403503,3.558827422017196,1.2301260404428387,10.487380195904857,1.940623371254143,5.478106316270448,-2.3922027633902654,0.6223515579748612,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.2799702023647487,0.003441610610812001,0.0010081585468366039,0.009360446609139969,574777.910037247,16140.707678069431,206035474.7356041,-20.395018880278773,-98.99999999999999,-98.99999999999999,-20.395018880278773,1.23012604044284,-20.395018880278773,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.7242667009292214e-05,0.0,0.0001245415583616072,1.0,0.99999969082445,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
38,38.0,1548.0,10,3.4712973888112564,0.3499999985140395,-9.846116958695612,3.558837607623793,1.2298419610230638,10.483459016317623,1.9409481924864167,5.478328974918932,-2.391861246161278,0.6223497278150223,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474873,0.0034416106108120016,0.001008158546836604,0.009360446609139973,574455.5806505493,16157.31013645129,206170289.8461859,-20.392197925268672,-98.99999999999999,-98.99999999999999,-20.392197925268672,1.2298419610230795,-20.392197925268672,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.6915432286757966e-05,0.0,0.00012453974457470968,1.0,0.9999996910719194,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
39,39.0,1548.0,15,5.206946083216885,0.34999999777269575,-9.846563448424577,3.558852849740495,1.2294164508971868,10.477589093175697,1.9414346701592111,5.478662462540771,-2.3913497532127836,0.6223469935152939,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.27997020236474873,0.003441610610812001,0.001008158546836604,0.00936044660913997,573973.1730129768,16182.209107010576,206372388.53818768,-20.387973340453797,-98.99999999999999,-98.99999999999999,-20.387973340453797,1.2294164508971932,-20.387973340453797,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.6602677052338306e-05,0.0,0.0001245370293548448,1.0,0.9999996914420193,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
40,40.0,1548.0,23,7.810419124825327,0.3499999966623912,-9.847232196926907,3.5588756487431112,1.228779642136476,10.468811018066145,1.942162673552675,5.479161718465598,-2.390584044396106,0.622342915374018,0.7000000000000001,0.2799702023647489,0.003441610610812041,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.2799702023647488,0.003441610610812001,0.0010081585468366043,0.009360446609139974,573252.0169630392,16219.543142476074,206675214.99269184,-20.38165319028412,-98.99999999999999,-98.99999999999999,-20.38165319028412,1.2287796421364807,-20.38165319028412,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.633387829266405e-05,0.0,0.0001245329460210264,1.0,0.9999996919947183,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
41,41.0,1548.0,35,11.71562868723799,0.34999999500076784,-9.848233006695493,3.5589096939988103,1.2278276575576907,10.455703935560487,1.9432508370924433,5.4798133487205964,-2.3893381400201785,0.6223380871243445,0.7000000000000001,0.2799702023647489,0.0034416106108120415,0.0010081585468366043,0.009360446609139978,0.0,0.7000000000000003,0.2799702023647488,0.0034416106108120007,0.001008158546836604,0.009360446609139973,572175.7773069511,16275.512781879277,207128748.24851143,-20.372213636940455,-98.99999999999999,-98.99999999999999,-20.372213636940455,1.2278276575576947,-20.372213636940455,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,3.636318459948472e-05,0.0,6.727847923500284e-05,1.0,0.9999996928182968,0.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
42,42.0,1548.0,52,17.573443030856982,0.34999999251690406,-9.84972907201326,3.5589604257688463,1.226406864451374,10.436176541362345,1.9448745541968246,5.480538365917769,-2.387216841357792,0.6223341544872867,0.7000000000000001,0.2799702023647489,0.0034416106108120397,0.0010081585468366043,0.009360446609139976,0.0,0.7000000000000003,0.27997020236474873,0.0034416106108119994,0.0010081585468366039,0.00936044660913997,570573.6083647741,16359.398348184575,207807477.48521823,-20.35813746840343,-98.99999999999999,-36.12359947967774,-20.35813746840343,1.2264068644513728,-20.35813746840343,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,0.9999996940415623,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
43,43.0,1548.0,79,26.360164546285475,0.34999998881021294,-9.851961722130724,3.559035701628745,1.2242911775771836,10.407178943394804,1.9472913399111937,5.481617567230536,-2.3840586999262277,0.6223284114793028,0.7000000000000001,0.2799702023647489,0.0034416106108120397,0.0010081585468366043,0.009360446609139976,0.0,0.7000000000000001,0.2799702023647488,0.0034416106108120016,0.001008158546836604,0.00936044660913997,568197.1999997923,16485.092954938602,208822289.44640595,-20.33719280937868,-98.99999999999999,-98.99999999999999,-20.33719280937868,1.2242911775771803,-20.33719280937868,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,0.9999996958499918,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
44,44.0,1548.0,118,39.54024681942822,0.34999998329257015,-9.855285799562392,3.5591464976377414,1.2211506213013772,10.36432807575641,1.9508750733764675,5.483218110514285,-2.3793740732053195,0.6223201623427993,0.7000000000000001,0.2799702023647489,0.0034416106108120397,0.0010081585468366043,0.009360446609139976,0.0,0.7000000000000002,0.2799702023647489,0.003441610610812006,0.0010081585468366047,0.009360446609139973,564691.5479185468,16673.38633010379,210337836.39943892,-20.306149799587782,-98.99999999999999,-98.99999999999999,-20.306149799587782,1.2211506213013716,-20.306149799587782,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,0.9999996985055457,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
45,45.0,1548.0,177,59.31037022914233,0.3499999751095727,-9.860218219147574,3.559306563098856,1.2165057949633613,10.301455901312972,1.9561601514051379,5.485579034128174,-2.372462050357599,0.6223086530395694,0.7000000000000001,0.2799702023647489,0.0034416106108120393,0.0010081585468366043,0.009360446609139976,0.0,0.7000000000000001,0.27997020236474884,0.0034416106108120055,0.001008158546836604,0.00936044660913997,559561.0499129095,16955.52194212443,212599490.06476587,-20.260402704267392,-98.99999999999999,-98.99999999999999,-20.260402704267392,1.2165057949633733,-20.260402704267392,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,0.999999702367733,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
46,46.0,1548.0,266,88.96555534371349,0.34999996303932135,-9.867505579423025,3.5595284338765247,1.2096609845097381,10.21015795772465,1.9638924299921667,5.489034291434577,-2.3623422315459326,0.6222934241685638,0.7000000000000001,0.2799702023647489,0.0034416106108120397,0.0010081585468366043,0.009360446609139976,0.0,0.7000000000000002,0.2799702023647488,0.003441610610812003,0.0010081585468366037,0.009360446609139973,552138.7957497339,17378.892246640742,215976756.12621105,-20.193547643172163,-98.99999999999999,-98.99999999999999,-20.193547643172163,1.2096609845097372,-20.193547643172163,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,-98.99999999999999,1.0,0.9999997079109694,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
